title,views,log_views
Baseball Great Hank Aaron: Obama's GOP Critics Are Like The KKK,31218,10.348750130518358
Mikulski Tears Into Stereotype That Women Are 'Too Emotional' (VIDEO),5361,8.586905803827538
NJ Man Accidentally Shot Himself At An NRA Event,15322,9.637044983076766
GOP Connecticut Mayor Criticized For Leaving Gun Control Group,3016,8.011686729127849
UMass Guard Comes Out As Gay In First For NCAA Division I Basketball,2581,7.855932199718613
Iowa Senate Candidate Will Use His Glock 'To Blow Your Balls Off' (VIDEO),30798,10.33520503178836
Hannity Says 'RINO Joe Scarborough' Has 'Zero Ratings',10950,9.301094735244646
RNC Spokeswoman Accuses Daily Beast Columnist Of Sexism,8680,9.068776807654396
"But I'm An Orphan, He Told the Judge ...",17133,9.748761707332973
'Crossfire' May Return As CNN Starts To Pull Back On Missing Plane Coverage,1210,7.098375638590786
Ready For Hillary Has Raised $1.7 Million So Far In 2014,273,5.609471795184961
Poll: Joe Biden Comes In Distant Third Among Iowa Dems In 2016,10267,9.236690147298964
Kissing Congressman Won't Ask FBI To Investigate Leaked Video After All,3279,8.095293776844649
"Missouri GOPer Compares Abortion To Buying A Car, Picking Carpeting",8218,9.014082149443356
Report: La. GOP Chair Wants Kissing Congressman To Resign,3214,8.075271546297458
'Duck Dynasty' Star Advised 'Kissing Congressman' To Deal With Affair Privately,11823,9.377802065863113
Obama Slams Congress As 'Least Productive' In History To Fire Up Donors,1542,7.3408355541232755
"Florida Lawmakers Want To Let People Carry Guns Without Permits During Riots, Disasters",6088,8.714074899541522
Jon Stewart Lampoons Hannity's Spring Break 'Investigation' (VIDEO),19958,9.901385344444256
Holder Goes Off-Script To Blast Gohmert: What AG 'Ever Had To Deal With That?',22940,10.04063739068336
Glenn Greenwald Is Coming To America,1547,7.344072850573067
Scaborough: Obama And Holder Should Stop Playing The Race Card (VIDEO),3879,8.263332667439967
"Corker, Haslam Subpoenaed By UAW For Volkswagon Appeal",3993,8.292298107063221
Independent Senator May Align With GOP After Midterms,14370,9.57289797907307
Jon Stewart Says Colbert Would Be A 'Remarkable' Letterman Replacement,9062,9.111845125227084
Dems Slam MSNBC's 'Double Standard' Over Morning Joe Keynoting GOP Event,11104,9.315060682746584
La. GOP Chair Calling For McAllister Resignation Stood Behind Vitter,1493,7.30854279753919
Limbaugh: Colbert Hire Is Declaration Of 'War On The Heartland Of America',26030,10.167004997988613
Jindal Calls On Kissing Congressman To Resign,2940,7.986164860332727
"Arkansas Free Clinic Closing, Citing More Insured Through Obamacare",18206,9.809506489065232
Tea Party Candidate Ranted Against Libertarianism And 'Boobies' (AUDIO),18213,9.809890903798543
Health Secretary Sebelius Resigns,9327,9.140668698726865
Michael Sam's 'Old School' Father Isn't Taking His Son's Coming Out Well,11122,9.316680407747508
GOP Rep. Broun: Dems Only Have A Shot In Georgia If They Legalize 'Aliens',2493,7.821242083523557
Media Matters Brings Out The Knives For Ezra Klein's Latest Hire,51676,10.852748736080194
Fox News Can't Spell 'Spelling Bee' Correctly,15264,9.633252393688068
Woman Says She Accidentally Shot Boyfriend While Trying To Move Out,4314,8.369620826949102
Davis: Conservatives 'Stooped To A New Low' By Attacking My Family,2595,7.861341795599989
Watch Live: Ed Snowden Talking At SXSW,400,5.991464547107983
Boy Accidentally Shoots Mom In The Leg While Showing Off New Gun,1324,7.188412736496954
Professor Asks Idaho Lawmakers For The Green Light To Shoot A Student,30622,10.32947398386504
Pelosi Calls GOP 'Callous And Immoral' For Ending Jobless Benefits,469,6.150602768446278
Hagel On Ukraine: 'This Could Be A Very Dangerous Situation',3933,8.27715777243181
Kentucky Church Doing 'Outreach To Rednecks' With Gun Giveaways,1423,7.260522598089852
"WATCH LIVE: Kerry Speaks In Kiev, Ukraine",572,6.349138991379798
Collection Plates Empty As Backlash Builds Against NJ's 'Bishop Of Bling',31747,10.365553511667569
"Erick Erickson Is A Wholesome, Godfearing Man Who Loves Him Some Penis Jokes",11417,9.342858751676328
Cigar-Wielding Dennis Rodman Comes Unglued During Interview From North Korea (VIDEO),14480,9.580523665939706
Huckabee: Gov't Shouldn't Help Women Who Can't Control Libidos,68524,11.134939327850347
Claire McCaskill To Rand Paul: Don't You Dare Play The Lewinsky Card,17528,9.771554881275302
"Economy Added 175,000 Jobs In February, Unemployment Little Changed",820,6.709304340258298
"California Guv Candidate Compares Obama To Hitler, Stalin, Mao, Kim Jong Il, And King George III",11354,9.337325383730672
Colbert Pans Crist's Obama Hug: 'You Just Played The Race Card' (VIDEO),710,6.565264970035361
NY Lawmaker Calls ID's For Immigrants 'Terrorist Empowerment',441,6.089044875446847
"James O'Keefe Sued For Defamation, Wrongful Termination",24956,10.124869553230678
"Karl Rove: No, The Florida Special Election Wasn't All About Obamacare",6462,8.773694146384441
Colbert: We Can't Have A Female President Because Oval Office Is 'Penis-Activated' (VIDEO),2845,7.953318346560431
"911 Calls Describe 'Total Gridlock,' 'Nightmare' During Fort Lee Traffic Jam",10344,9.244161920451694
WATCH: Texas Sports Anchor Rips NFL's Discomfort With Gay Players,11134,9.317758768743452
Andrew Sullivan Sticks Up For Ezra Klein's Embattled New Hire,10367,9.246382963323112
Nebraska Tea Party Candidate Flip-Flopped On Medicare Part D,2906,7.974532844130228
Rand Paul: Chris Christie Won Because 'He Got A Lot Of Federal Money For His State',6039,8.705993714307901
Landrieu ' Encouraged' By White House 'Fix' To Obamacare,520,6.253828811575472
PPP Poll: John McCain Is The Least Popular Senator In The Country,9271,9.134646527606982
Illinois Police Officer Accidentally Shoots Himself In The Foot,1129,7.029087564149663
20 House Republicans Seek To Impeach Eric Holder,4414,8.392536586816682
Huckabee To Keynote Biggest House GOP Fundraising Event Of The Year,826,6.716594773520978
Obama To Meet With Senate Leaders Tuesday About Iran Talks,276,5.62040086571715
WATCH LIVE: Obama Speaks At Wall Street Journal CEO Summit,279,5.631211781821365
Demonstration Draws Tens Of Thousands In Bahrain,853,6.748759547491679
Iowa Newspaper Axes Bozell's Column After 'Forced Ghostwriting' Charges,14871,9.607168286688683
Va. State Sen. Creigh Deeds Upgraded To Good Condition,1692,7.433666540166168
"Obamas, Clintons Lay Wreath At JFK's Gravesite (VIDEO)",2970,7.996317231796747
"Harry Reid's Full Speech Calling For Filibuster Reform (TEXT, VIDEO)",4929,8.502891406705379
Billionaire Plans To Drop Serious Cash To Pressure Lawmakers On Climate Change,9176,9.124346658809207
Issa Apologizes To Cummings But Still Thinks He Threw A 'Hissy Fit',5925,8.686935966003333
Jailed Mayor Resigns From Pound-For-Pound Most Corrupt City In U.S.,4324,8.371936178759098
Creigh Deeds Discharged From Hospital,1577,7.3632795869630385
Dem Rep. Would Rather Run For Local Office Than Stay In Congress,1160,7.0561752841004095
Noose Found Around The Neck Of Statue Honoring Civil Rights Icon At Ole Miss,21586,9.979800235385289
Texas GOP Lawmaker Charged With Felony In Airport Gun Incident,32016,10.373991056823517
Obama Named One Of GQ's Least Influential People Of 2013,8763,9.07829359105585
CPAC Attendees Plan Walkout Protest During Christie Speech,786,6.6669567924292075
Harry Reid Noncommittal On Tougher Iran Sanctions Amid Nuclear Deal,385,5.9532433342877855
Daily Show Skewers Conservatives' Massive Crush On Vladimir Putin,37524,10.53273600724584
Former Dem Rep. Who Lost House Seat To McLeod Calls Her A 'Bimbo',9875,9.197761589769325
GOP Rep. Kingston Suggests It's Not Totally 'Responsible' To Let Obamacare Collapse,8985,9.10331179921766
Obama: 'Our Politics All Too Often Encourages People To Think Selfishly',2897,7.9714309977693505
"Obama Praises Gap, Inc. For Raising Minimum Wage for Employees",1791,7.490529402060711
Obama: Nelson Mandela 'Belongs To The Ages',1828,7.510977752014095
A 101-Year-Old Man Is Running For Congress In Florida,2231,7.710205194432532
GOP To Recycle Romney's Attacks On Affordable Care Act Medicare Cuts,1375,7.226209010100671
RNC: 'Offensive' That White House Wants 'To Woo Young People' To Obamacare,5001,8.517393171418902
Top Hillary Fundraiser In Talks To Join Priorities USA,263,5.572154032177764
WATCH LIVE: Obama Delivers Remarks At White House Youth Summit,255,5.541263545158426
High Rolling New Jersey Archbishop Draws Public Scorn,40567,10.610710207200619
South African President Announces Death Of Nelson Mandela,2793,7.934871565945178
Poll: Obama Approval Among Hispanics Down 23% In Almost A Year,839,6.732210706467207
Jeff Flake Hopes Brewer Vetoes Arizona Anti-Gay Discrimination Bill,24730,10.115772360515463
"WaPo, WSJ Slam Obama's Response To Putin's Aggression",9080,9.11382947159534
Muhammad Ali Pays Tribute To Mandela: 'He Is Now Forever Free',1879,7.538494999413465
South Carolina Lawmakers Yank Funds From Colleges That Taught LGBT Books,11591,9.357984213888743
Obama Will Meet With Boehner Today,1823,7.508238774678662
Louisiana Pollster: 'We Do Not Have Democrats Who Win Anything In This State Today',4629,8.44009614103127
Alec Baldwin Says 'Goodbye' To Public Life With Jabs At MSNBC,20240,9.915416123401402
"Nation's Governors Tout Bipartisanship, Immediately Start Bickering",9293,9.13701670755734
Alabama Couple Accidentally Shot While Dismantling Gun In Bed,4130,8.326032685955079
Texas Dem Party Chair: Stockman Challenge Shows Cornyn's Move To Right 'Is Never Far Enough',257,5.54907608489522
"Bush Shows Off His Paintings, And Other Scenes From Air Force One's Flight To South Africa",24937,10.1241079233059
House To Vote On Ryan-Murray Budget Deal Thursday,391,5.968707559985366
Budget Deal Moves Forward In The House,704,6.556778356158043
WATCH LIVE: Former Christie Allies Fight Subpoenas In Court,1044,6.9508147684425845
Bitcoin Exchange Mt. Gox Disappears From Web Amid Reports Of Massive Theft,12002,9.39282858154946
Utah Anti-Polygamy Law Partially Struck Down,10915,9.297893268984042
Report: 'Active Shooter' At Renown Medical Center In Reno,1637,7.400620577371135
"Paul Ryan: No GOP Civil War, Boehner Just Got Emotional",2323,7.750614732770409
Budget Deal Expected To Advance In Senate,1702,7.43955930913332
Jeh Johnson Confirmed As Secretary Of Homeland Security,1567,7.356918242356022
John Bolton: Snowden 'Ought To Swing From A Tall Oak Tree',1990,7.595889917718537
Arapahoe High School Gunman Wrote Latin Phrase On His Arm,14620,9.59014573330377
AR-15 To Be Raffled Off At Scott Brown Protest In New Hampshire,267,5.58724865840025
"Rand Paul: Ted Cruz Mischaracterized Me, Needs To Reread Reagan",1353,7.210079628170787
Schwartz Leads Corbett In PA Gubernatorial Poll,711,6.5666724298032415
Schweitzer Raises Specter Of Clinton's Iraq War Vote In Iowa,3259,8.089175678837561
Peter King Slams Paul For Attacking Clapper: 'He Disgraced His Office',4938,8.504715669905124
Harry Reid Torches Koch-Fueled 'Lies' About Obamacare,11659,9.363833692933289
Hillary Clinton Supports Obamacare But She's Open To Tweaking It,639,6.4599044543775355
Christie Docs: WSJ Editors Got Stuck In Bridge Traffic,10860,9.292841593487925
McConnell Attacks Grimes In 'Night Before Christmas'-Themed Ad,888,6.78897174299217
"Father Fatally Shoots Stepdaughter, Possibly Mistakes Her For Burglar",5885,8.680162019694379
Grimes Compares McConnell To A Twice Heated Biscuit,2561,7.848153086199527
Obama's Funny-Or-Die Appearance Driving Top Traffic To HealthCare.gov,15142,9.625227618663251
Jailed White Supremacist Now Doing All He Can To Leave The Small Town He Tried To Take Over,22168,10.006405086542816
Senate Advances Unemployment Benefits Extension,4089,8.316055720364643
RNC Imagines Obama's Resolutions For The New Year,482,6.177944114050599
Cruz Still Blames Shutdown On Democrats,15059,9.61973109808682
Durbin: Kerry Described Obama's Call With Putin As 'Ominous' And 'Worrisome',14073,9.552013346996569
Arapahoe High School Gunman Went Bowling Before Shooting,2846,7.953669778649798
Colin Powell's 60-Year-Old Selfie Blows Yours Out Of The Water,19289,9.867290264224241
MSNBC Panel Criticized For Segment About Romney's Black Grandchild (VIDEO),28927,10.272530694010324
Teen Playing With Gun Accidentally Fires Into Neighbor's Home,428,6.0591231955817975
Boehner To Obama: Confront Russia By Boosting Natural Gas Exports,809,6.695798917058491
Sen. Enzi: Cheney 'And Her Entire Family In Our Thoughts And Prayers',831,6.7226297948554485
Vikings Open Independent Review Into Kluwe's Allegations,4941,8.50532301884575
Steven Seagal Says He Might Run For Governor In Arizona (VIDEO),1720,7.450079569807499
Watch White Supremacists Try To Take Over A Small Town In This Eerie Trailer,9138,9.120196822123216
Father Faces Manslaughter Charges After Baby Dies Of Gunshot To Abdomen,4174,8.336630087637149
Pro-Enzi Super PAC: Same-Sex Marriage Was Going To Sink Cheney Anyway,2982,8.000349495324683
Man Accidentally Shoots Neighbor Through Apartment Ceiling,851,6.746412128573375
Chris Christie: 'Folks Are Better Off' With Obamacare's Medicaid Expansion,8827,9.085570485020233
"Darrell Issa Motions To Cut Off Democrat's Mic, In One Gif",2540,7.8399193600125825
Senate Confirms Janet Yellen To Lead U.S. Federal Reserve,1918,7.559038255443383
McCain Thinks Obama Is The One Who 'Blew The Whole Thing' In Iraq,6440,8.770283819098399
Conservative Author Dinesh D'Souza Charged With Campaign Finance Fraud,72593,11.19262377743152
"Obama Consulting With Intelligence Officials, Privacy Board",246,5.5053315359323625
"David Axelrod Hits 'Vague,' 'Subjective' Gates Memoir (VIDEO)",1845,7.5202345564746285
WATCH LIVE: Christie Holds Press Conference At 11 AM,8287,9.022443300849043
"McCain Calls Rodman An 'Idiot,' Harry Reid A 'Dictator' (VIDEO)",1606,7.381501894506707
"Former Christie Ally, Opponent Always Knew Governor 'Would Implode At Some Point'",15809,9.668334677096189
45 Religious Orgs Back 'Universal Access To Contraception',5237,8.563504094279487
N.J. Democratic Party Blasts Christie's 'Vindictive Political Motivations',637,6.456769655572161
ACLU Planning Lawsuit Against Utah For Putting Gay Marriage On Hold,1082,6.9865664594064265
Jon Stewart Thinks Christie's Bridge Scandal Is Probably Giving GOP Rivals A Boner (VIDEOS),6352,8.756525002926972
Fox Panel Takes On Laura Ingraham In Immigration Debate (VIDEO),25262,10.13705656933392
"Christie To Personally Apologize To Fort Lee Mayor, Residents",349,5.855071922202427
Leader Of 'Human Rights' Org Thinks Liberal Professors Should Be 'Taken Out And Shot' (AUDIO),15900,9.674074388208323
Obama Meeting With Spanish President Today,290,5.66988092298052
"Lawmakers Mourn Passing Of Ariel Sharon, Former Israel Prime Minister",419,6.037870919922137
Catholic Leader: I Wasn't Saying That I 'Literally' Wanted Liberal Professors Shot,24880,10.121819546853116
"Scarborough Wasn't Included In Presidential Straw Poll, But He Did Sign Lots Of Autographs",1968,7.5847730776121995
Dem Rep. George Miller Announces Retirement,1480,7.299797366758161
NJ Senate Wants Its Own Committee To Investigate Bridge Scandal,641,6.46302945692067
Sharron Angle Wants To Outlaw Nevada Health Insurance Exchange,8742,9.07589427542326
Obama To Address Expanding College Access,119,4.7791234931115305
Oklahoma Judge Rules State's Same-Sex Marriage Ban Unconstitutional,8505,9.048409504829964
Obama Promoting Manufacturing In North Carolina Today,449,6.107022887742255
Jerry Brown Isn't Running For President...In 2016,1930,7.5652752818989315
House Passes $1.012 Trillion Spending Bill,1592,7.372746366404328
McCain Compares Russia To A Gas Station,5631,8.636042325254616
WATCH LIVE: Kerry Makes Statement On Syria,197,5.2832037287379885
Dem Challenger Grimes: McConnell 'Champions' Partisan Gridlock,815,6.703188113240862
Amash Calls On Michigan GOPer To Resign After Anti-Gay Comments,7872,8.971067438732087
Chris Christie Says He's 'Readier' To Be President Now,4147,8.330140460246383
Obama To Discuss Inequality With Pope Francis In March,1140,7.0387835413885425
Palin To Obama: Honor MLK By Not Playing The 'Race Card',38692,10.563388139302438
Indiana House Speaker Moves Marriage Equality Ban Vote To More Conservative Committee,3276,8.09437844497296
McDonnell Says Government's Case Rests On 'Misguided Legal Theory',2930,7.982757702011112
Bridge Scandal Committee Has Over A Dozen New Subpoenas,2835,7.949797216161853
Sen. Menendez To Attend Christie Speech Even If Booker Won't,267,5.58724865840025
"Wyoming Lawmaker Stands By His Decades-Old Claims About Gays, AIDS",4110,8.32117830749028
READ: Excerpts From GOP's State Of The Union Response,1543,7.341483852363161
"Jon Stewart Shows Hannity That New Yorkers Really, Really Want Him To Stay (VIDEO)",4984,8.51398806046729
Gohmert: Gov't Tries To 'Lure' Single Moms Into 'Servitude' With Welfare (VIDEO),5318,8.578852571802965
Romney Still Isn't Over That Benghazi Debate,22789,10.034033242382769
"Huckabee: Hey, Fox News Viewers Didn't Mind My Libido Talk",10132,9.223454011121566
NJ Lawmakers Get Rolling On Christie Investigations With Special Committee,1149,7.0466472778487566
Romney Clarifies Earlier Comment To Say Putin Is A Terrible Thug Who's Worse Than Obama,7438,8.914357274485015
Richard Sherman Isn't Bothered McCain Called Him A 'Loudmouth' (VIDEO),2028,7.6148053647110725
MSNBC Angers 'Rightwing' With Tweet About Biracial Family Super Bowl Ad,14123,9.555559953069064
Romney Denies Christie Bullied Him In 2012: 'People Want Someone Tough',1605,7.380879035564116
John Boehner Believes Michael Grimm's Apology Was 'Appropriate',941,6.846943139585379
"Boehner: GOP Must Be 'Alternative Party,' Not Merely 'Opposition Party'",586,6.373319789577013
Former RNC Chair Haley Barbour Accuses MSNBC Of Exaggerating Atlanta Snowstorm,5614,8.633018756921826
"GOP Congressman Is Not Sorry For Threatening Reporter, Says He Expects Respect",15638,9.657459128684462
Sandra Fluke Floats Running For Rep. Waxman's Seat,1006,6.9137373506596855
WATCH LIVE: Obama Awards Medals Of Honor,1053,6.959398512133975
WSJ: Liberal Outrage Proves Perkins' Point About Progressive 'Kristallnacht',10292,9.239122173401633
Subpoenaed Christie Aide Resigns,8571,9.056139690898883
Hillary Easily Tops Christie In 2016 Poll,1786,7.487733761436443
Report: 1 Shot At Eastern Florida State College,1515,7.323170717943469
Hillary Clinton: Putin Rewriting Europe's Boundaries With 'Illegal' Crimea Move,843,6.736966958001855
George Zimmerman Moves On From Painting To Charitable Celebrity Boxing,3539,8.171599480345462
Here Come The Stories Casting Doubt On Hillary's 2016 Plans,2591,7.85979918056211
Yet Another American Social Conservative Praises Putin For His Crackdown On Gay People,7956,8.981681639973864
Scarborough Tells New York Times Reporter There Was Nothing New In Her Bridge Scandal Scoop (VIDEO),13881,9.53827627757511
New York Times Reporter Thinks Scarborough Was 'Genuinely' Trying To Figure Out What Christie Said,26480,10.184145010050942
Virginia Lawmaker: Calling Medicaid Expansion A 'Tar Baby' Wasn't 'Racial',5568,8.624791202014256
"Christie: Answer 'Still The Same,' I Really Didn't Know About Bridgegate",988,6.895682697747867
Boehner: House Republicans Still Don't Have A Debt Ceiling Plan,860,6.756932389247552
Michigan Gov. Snyder Explains His Bizarre Snorkeling Super Bowl Ad,1256,7.135687347028143
Georgia Sen. Candidate's Ad Depicts Fellow GOPers As Crying Babies,6756,8.818186277927689
George Zimmerman To Fight Rapper DMX In Celebrity Boxing Match,8502,9.048056708918736
Joe Scarborough: Chris Christie Is A 'Distraction' For Republican Guvs,2993,8.0040315078527
Anita Hill: Biden Did 'Terrible Job' Running Clarence Thomas Hearings (VIDEO),9901,9.200391041122515
Conservative Websites Haven't Corrected Story About White House Getting Questions In Advance,4284,8.36264243156764
Cornyn's Campaign: Stockman '3rd Least Conservative' Rep. In Texas,694,6.542471960506806
Rob Ford Declares Today 'Bob Marley Day',10331,9.242904362849446
The Guy Who Organized The Minnesota Nazi-Themed Party Has An SS Tattoo,14742,9.598455841749233
Christie Finally Gets A Bridge Scandal Question At A Town Hall,22605,10.025926399728704
Chris Kluwe: Calling Gay Football Player A 'Distraction' Is Code For Intolerance,6776,8.821142236331891
Rand Paul Has 'Pretty Much Quit Answering' Questions About His Father,2567,7.85049318087114
"Bill O'Reilly: Media Covering Missing Malaysia Jet To Avoid Benghazi, IRS (VIDEO)",10711,9.27902652976463
John Elway : I'd Draft Michael Sam,13253,9.491979220880678
Tea Party Group Push To Unseat Boehner After Debt Ceiling Surrender,28977,10.274257690847406
Reid: Debt Ceiling Fiasco Shows GOP's 'Absurdity' And 'Lack Of Common Sense',3630,8.196987927258897
House Passes Clean Debt Limit Hike,5966,8.693831965074693
Bill O'Reilly Says He Doesn't Mind 'Haters' Because People Hated Jesus Too,10409,9.250426095515467
Archdiocese Criticized For Buying Million Dollar Mansions Instead Of Spending Money On Poor,15531,9.65059330557001
Mika Brzezinski Shuts Down Joe Scarborough's Missing Malaysia Jet Speculation (VIDEO),39746,10.59026448608823
Senate Dems: Nate Silver Isn't Always Right,6295,8.747510946478446
Germans Intercept Cocaine-Filled Condoms Destined For Vatican,7800,8.96187901267768
Oops! McConnell Ad Features Duke Instead Of Kentucky Basketball Team,5049,8.526945482858915
"WATCH: Thrillseekers Base Jump From Top Of 1 WTC, Catch It On Helmet Cam",5224,8.561018670956267
Buzzfeed's Rosie Gray Brushes Off Daily Caller Reporter's Horrible Tweets In Visit To His Office,4720,8.459564078579602
Student Who Allegedly Produced Ricin Was Inspired By 'Breaking Bad',3427,8.139440521874608
Top Pollster Warns Dems Have Huge Turnout Disadvantage In Midterms,6880,8.836373930927389
Dem Braley Apologizes For Warning 'Farmer' Could Run Judiciary Committee,9010,9.106090350602383
Secret Service Agents Sent Home After A Night Of Drinking In Amsterdam,2141,7.669028288589683
Jimmy Fallon Proposes Perfect Lazy Campaign Slogans For Scott Brown (VIDEO),4295,8.365206834418355
Dinesh D'Souza Tries To Parody Obama's 'Between Two Ferns' Interview (VIDEO),10167,9.22690246027516
Russians Seize Ukraine's Elite Dolphin Combat Unit,4878,8.492490578775866
Obama Shifts To Attack Mode Against GOP On Immigration,4453,8.401333305321701
California Man Hopes To Make Millions Off His Hitler Collection,4692,8.453614209773368
Stockman Files Libel Suit Against Pro-Cornyn PAC Over Arrest Record,2334,7.755338812846501
Report: Boehner Stunned That GOP Colleagues Didn't Applaud His Debt Limit Plan,10507,9.259796980688776
Christie Tosses Red Meat To Conservatives In Chicago,6974,8.849944227235596
Biden Jokes 'Veep' Star Julia Louis-Dreyfus Is His Date To State Dinner,4345,8.376781037699493
"Rand Paul To File Class Action Lawsuit Against Obama, NSA Today",2980,7.99967857949945
Mike Allen Explains Politico's Mysterious 'Hot Hashtag',4023,8.299783171949787
NARAL Opposes Obama Judicial Nominee Over Anti-Choice Record,982,6.889591308354466
House Dem TV Ad: Obamacare Ain't Perfect But I'm The Guy To Fix It,1361,7.215975002651466
Former Miss America Says Potential Campaign Donors Being Intimidated,21788,9.989114638503565
CIA Director Denies The Agency Monitored Senate Staffers,428,6.0591231955817975
Sen. Harkin: Senate Would Have Confirmed Obama's Top Civil Rights Nominee If He Was White,2643,7.87966991460429
'Morning Joe' Panelist Outraged That Chuck Todd Didn't Praise Chris Christie (VIDEO),39619,10.587064080156123
Senate To Pass Debt Limit Hike Today,1886,7.542213463193402
Palin On Christie: 'Certainly You Know What Your Top Aides Are Up To' (VIDEO),3918,8.273336598504486
Report: Hillary Clinton Regretted Speaking With Bob Woodward,10731,9.280892027927127
Huckabee: Treat Women Candidates As 'Special Treasure' On A 'Pedestal',4118,8.323122887587736
Pew: 61 Percent Of Young Republicans Support Gay Marriage,690,6.536691597591305
Man Accidentally Shoots Best Friend While Trying To Save Him From Club Fight,7966,8.982937763741587
"GOPer Not Amused By Obama On 'Between Two Ferns,' Because Benghazi",17218,9.7537106272179
Rick Perry Warns Jimmy Kimmel He Carries His Gun To Interviews (VIDEO),3245,8.08487062913819
"$500,000 Donation Mysteriously Disappeared From Pro-Scott Group",3994,8.29254851397576
Bill O'Reilly: Abe Lincoln Would Never Appear On 'Between Two Ferns' (VIDEO),11754,9.371948887172595
Bob Barker Introduces David Jolly To 'Price Is Right' Theme Song (VIDEO),1434,7.268223021159565
Ben Carson: U.S. Like Nazi Germany 'Because Of The PC Police' (VIDEO),6289,8.746557354543503
Maine GOPer: Maybe People Will Work More If We Reject Obamacare,19045,9.854559878912703
Rick Scott Backs Bill To Grant Undocumented Immigrants In-State Tuition,357,5.877735781779639
Mitch McConnell Is Crushing His Conservative Challenger,2322,7.7501841622578365
'Akin 2.0' Leads GOP Pack By Double Digits In Georgia Senate Race,8264,9.019664010799474
Snowden Says The Government Still Has No Idea What He Gave To Reporters,1923,7.561641745588781
Snowden: My Leak Has Benefited 'Every Society In The World',981,6.888572459565364
Lindsey Graham Defends Saying Ukraine 'Started With Benghazi',6441,8.77043908654689
Jan Brewer's Office Helped Craft The Anti-Gay Bill She Later Vetoed,11420,9.343121483210002
Ad Blasts Jindal After State Demands Pro-Obamacare Sign Be Taken Down,23592,10.068662950495114
CBS Investigative Reporter Sharyl Attkisson Resigns Citing Network's Liberal Bias,36757,10.512083962693172
Beast 2.0: New President Will Get Beefed Up Limo,5223,8.560827228436299
Okla. House Tries To Restrict Abortion Drugs After Court Ruling,3854,8.256866848974312
Rep. Cummings: I Was Trying To Help Issa When He Cut Off My Mic,6720,8.812843433517195
Bachmann: Gay Community 'Bullied' Americans And 'Intimidated Politicians',16141,9.68911789777328
WATCH LIVE: Conservative Political Action Conference Kicks Off,972,6.879355804460438
Jon Stewart Shreds Paul Ryan's Free School Lunch Fib (VIDEO),48491,10.789133492695576
PHOTO: Pope Francis Gets His Own Celebrity Tabloid,812,6.699500340161678
Sharyl Attkisson's Book About 'Obama's Washington' Hasn't Been Written Yet,1388,7.23561914106675
White House Wondered If Obama's Galifianakis Interview Would 'Give David Gergen A Heart Attack',4644,8.443331342817782
Newsmax CEO Wants To Combat Fox News With Conservative Cable Channel,11378,9.339436945310592
Boehner: Issa Was 'Within His Rights' To Cut Off Democrat's Mic,5178,8.552174160311482
Mitch McConnell Hands Tom Coburn A Gun On Stage,9267,9.134214981586693
Bill O'Reilly Wonders If The Press Is Covering For Obama Because He's Black (VIDEO),4153,8.331586243630754
West Virginia Legislature Becomes First Democrat-Led Body To Pass 20-Week Abortion Ban,795,6.678342114654332
Oregon Republicans Endorse Gay Marriage,3384,8.126813720726114
Maryland's Disastrous Obamacare Launch To Be Investigated By Feds,1859,7.527793987721443
GOP Guv Candidate's Breathtaking Honesty: 'I'm The .01 Percent',18136,9.805654192187363
Snowden: Mass Surveillance Contributed To Failures To Stop Bombers,1729,7.455298485683291
Report: Background Checks Have Blocked More Than 2 Million Gun Sales,1963,7.582229194276461
Rob Ford's Brother Doug: Crack Scandal 'Put Toronto On The Map',1593,7.373374309910048
Boehner Wants To See Sanctions Imposed Against Russia,375,5.9269260259704115
Biden Urges Russia's Prime Minister To Pull Back From Ukraine,299,5.700443573390688
"Fire, Building Collapse Reported In Harlem",4202,8.343315881404946
"Boehner To Run For Speaker Again, In 'Better Shape' With Caucus",1027,6.934397209928558
Florida Real Estate Scammer Says He's Too Fat For Prison,9999,9.21024036697585
Ex-CBS Reporter Sharyl Attkisson Is A Right-Wing Hero,24674,10.11350533663141
GOP Lawmaker Thinks Businesses Ought To Be Able To Deny Service To Black People,38394,10.555656476367515
Dem Congresswoman Says The Constitution Is 400 Years Old,17444,9.766751028962656
Former New Jersey Guv Accuses 'Democratic Power Brokers' Of Trying To Halt Bridge Investigation,14029,9.548881894718773
"Rand Paul: Bill Clinton's Affair Still Terrible, But Doesn't 'Apply' To Hillary",3081,8.033009498596668
Russian Socialite Says Posing On Black Woman Bondage Chair Was 'Art',13172,9.485848643496254
PHOTO: Obama Awards Bill Clinton Presidential Medal Of Freedom,1006,6.9137373506596855
"Ezra Klein Defends Latest Hire, Says Writer Doesn't Have 'An Iota Of Homophobia'",10651,9.273409063443166
Scott Brown Dumps Newsmax For Spamming His Email List,3209,8.073714641109857
Boehner Opposes Senate Deal To Revive Jobless Benefits,4841,8.484876589939695
U.S. Navy Disqualifies 151 Following Sexual Assault Review,1522,7.327780538421631
WATCH LIVE: Obama Gives Speech On The Economy,2623,7.8720739798668715
Obama To Swing Through California To Fundraise For Dems,171,5.14166355650266
Joe Biden Unwittingly Pitches Obamacare To A Canadian Tourist (VIDEO),3033,8.017307507688582
Attorney General Holder Discharged From Hospital,991,6.898714534329987
WATCH LIVE: Malaysian PM Holds Press Conference On Missing Plane,528,6.269096283706262
